BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Prob,Score,CCCD,Tên,HDV
0,23800,74390.0,186176.0,,Other,10.0,0.0,0.0,363.14019166,1.0,16.0,30.27099531,0.0051311298226612,799,553461893050,Đặng Quốc Tú,319690
0,50900,53334.0,63298.0,DebtCon,Office,12.0,0.0,0.0,106.68828922,1.0,25.0,37.312097364,0.0137132761878997,763,672958719156,Huỳnh Xuân Dũng,553965
0,28100,100420.0,207737.0,DebtCon,Other,22.0,0.0,0.0,197.19812185,0.0,19.0,26.372548724,0.0026490143379465,823,365430012071,Lê Thùy Hà,126821
0,15800,61073.0,90897.0,DebtCon,ProfExe,8.0,0.0,0.0,208.50075586,0.0,20.0,23.035745844,0.0012283895048042,850,865782056769,Lê Thị Mai,429018
0,17800,100277.0,163702.0,,Other,,1.0,,256.85447121,,24.0,36.354036449,0.0197797986549729,750,121219349626,Trần Thu Lan,802773
0,10000,64320.0,102375.0,DebtCon,Office,10.0,0.0,0.0,148.16666667,1.0,13.0,,0.0196239421034802,750,824542006339,Đặng Quốc Cường,401161
0,6900,51384.0,84689.0,DebtCon,,4.0,0.0,0.0,224.2470369,3.0,29.0,30.526150723,0.007242221591192,786,953630954087,Phan Hồng Phương,226552
1,12300,24552.0,48278.0,DebtCon,Other,0.0,0.0,0.0,171.07510456,0.0,16.0,29.299550944,0.6676774961312882,584,909658812985,Vũ Quốc Phương,891256
1,17300,73000.0,95000.0,DebtCon,Other,5.0,2.0,1.0,90.3,6.0,30.0,,0.6457142857142857,587,277492699680,Lê Quốc Cường,818143
0,16500,97010.0,128101.0,DebtCon,Mgr,9.0,,,250.68186198,2.0,41.0,36.933331164,0.0079655409519631,783,385507621195,Vũ Hải Tú,418160
0,18000,74162.0,89823.0,DebtCon,Other,0.0,2.0,1.0,121.76146583,1.0,26.0,34.025207507,0.1786428571428571,664,83356842829,Nguyễn Thị Anh,256774
1,7400,71576.0,89068.0,DebtCon,Sales,0.0,0.0,0.0,94.782230694,0.0,17.0,42.803421995,0.4970236979345017,609,186552396728,Lê Hồng Anh,222031
0,22000,188982.0,231933.0,DebtCon,ProfExe,2.0,0.0,0.0,294.96016922,0.0,26.0,36.43459137,0.01114234497294,771,800431814831,Phạm Thị Quyên,700948
0,5800,,41119.0,HomeImp,Other,2.0,0.0,0.0,261.40521864,0.0,26.0,42.191941556,0.0295491593701429,735,544792888201,Phạm Thị Quyên,910352
0,67400,66095.0,147203.0,HomeImp,Office,10.0,0.0,0.0,118.76476119,0.0,11.0,42.045672009,0.0245458309673123,742,726746091399,Đặng Hải Quyên,626788
0,22800,127010.0,171758.0,,Mgr,25.0,,5.0,335.61565087,0.0,27.0,32.365041562,0.0242857142857142,742,398424754603,Huỳnh Thùy Hà,328824
1,7300,58671.0,87975.0,HomeImp,Mgr,3.0,0.0,0.0,74.066666667,1.0,16.0,,0.2158677328796188,655,526109110086,Phạm Hải Dũng,674845
0,17700,98476.0,136319.0,DebtCon,Office,2.0,,,110.73572859,3.0,16.0,32.221024839,0.0175503415464031,754,697179211596,Hoàng Thu Mai,092335
1,25000,95000.0,127000.0,HomeImp,ProfExe,15.0,1.0,2.0,296.2,2.0,27.0,,0.5488311688311689,602,55680849378,Huỳnh Hồng Tú,900506
0,23900,,63096.0,DebtCon,Other,,0.0,0.0,313.80972585,0.0,19.0,37.513324048,0.0152677793062603,759,467679835934,Bùi Quốc Hà,521229
0,8000,84282.0,121045.0,HomeImp,Office,28.0,0.0,0.0,330.17485564,1.0,37.0,35.362686394,0.0039377068052973,808,294875567968,Nguyễn Văn Dũng,958520
0,25600,77123.0,103014.0,DebtCon,Mgr,1.0,,,231.79420106,3.0,24.0,43.671281432,0.0263228996319933,739,794695763051,Vũ Thu Anh,464039
0,18300,121001.0,210685.0,DebtCon,Other,2.0,0.0,0.0,192.97728543,0.0,16.0,26.860500326,0.0117971735551585,769,78858741966,Trần Hồng Hà,762235
1,15000,83000.0,114000.0,DebtCon,ProfExe,18.0,0.0,0.0,207.23333333,0.0,27.0,,0.0125696142339004,766,469570681384,Trần Thị Hà,263388
0,16000,31000.0,54000.0,DebtCon,Other,16.0,0.0,0.0,110.6,1.0,18.0,,0.0671208067886224,704,788121518055,Trần Hồng Mai,964674
0,13300,76663.0,96022.0,DebtCon,ProfExe,10.0,2.0,0.0,180.0294503,1.0,30.0,27.045006761,0.0045894492348822,803,411289199706,Hoàng Đức Bình,975218
0,9600,62405.0,69459.0,DebtCon,Other,0.0,0.0,2.0,86.431831744,2.0,18.0,36.260331272,0.0669164611164826,704,707970399885,Huỳnh Hồng Dũng,894878
0,21300,133942.0,282972.0,HomeImp,Mgr,3.0,0.0,0.0,197.14819053,0.0,15.0,30.545400667,0.0154018154351761,759,734004641815,Phan Đức Linh,186422
0,18600,58992.0,86816.0,DebtCon,,4.0,0.0,0.0,103.50429531,0.0,16.0,40.956598244,0.0451509666661538,719,326986848373,Phan Xuân Phương,353405
0,14700,10098.0,51653.0,DebtCon,ProfExe,3.0,0.0,0.0,302.652472,0.0,16.0,18.423923816,0.0143512442203675,761,199427799514,Phan Minh Thảo,535912
0,9000,41153.0,51841.0,DebtCon,Office,10.0,0.0,0.0,210.28268954,0.0,23.0,32.424293056,0.0022728963123955,828,180173394280,Bùi Hồng Dũng,992252
0,15000,96983.0,140487.0,HomeImp,ProfExe,15.0,0.0,0.0,132.42191904,4.0,21.0,35.348485897,0.0302964128791958,734,571499554769,Hoàng Thùy Tú,005040
0,6400,99131.0,125652.0,HomeImp,Other,8.0,,,419.3751538,1.0,50.0,42.244927573,0.0141218099771247,762,977799318053,Hoàng Hồng Lan,696855
0,12000,87000.0,101200.0,DebtCon,Sales,13.0,,2.0,151.13333333,1.0,18.0,,0.3550379260089291,630,635468685162,Huỳnh Hồng Tú,963916
1,2900,78600.0,113000.0,DebtCon,ProfExe,6.0,1.0,0.0,165.33333333,2.0,26.0,,0.3199999999999999,636,544855366690,Phạm Thị Phương,200768
0,53800,,81322.0,HomeImp,Self,9.0,0.0,0.0,171.44755466,0.0,22.0,24.709060359,0.017240189921272,755,996880125890,Huỳnh Thu Sơn,993046
0,23700,46910.0,75136.0,DebtCon,Other,10.0,0.0,0.0,119.23120438,1.0,19.0,43.829588004,0.1167715758106288,682,673056722260,Phan Thu Hà,031733
0,13400,9698.0,65524.0,HomeImp,Other,9.0,1.0,0.0,345.54310649,1.0,21.0,15.761919171,0.0192554551866459,751,826745871400,Đặng Quốc Vân,075346
0,17700,36253.0,57420.0,DebtCon,ProfExe,3.0,0.0,0.0,267.78350875,1.0,34.0,37.934570083,0.0186101984410686,752,79644487485,Đặng Hồng Lan,819720
0,23700,93734.0,98099.0,HomeImp,,8.0,,,,,,30.020087994,0.0153301700381584,759,893702930351,Bùi Hồng Cường,901525
1,23300,103783.0,132612.0,DebtCon,Sales,1.0,0.0,,120.34796658,0.0,19.0,203.31214869,0.8268348188053777,553,386087581303,Hoàng Thị Anh,697393
0,30800,54981.0,82038.0,DebtCon,Office,2.0,0.0,0.0,165.07784739,2.0,19.0,41.239256279,0.0233056130625422,744,729254990252,Trần Thị Dũng,903035
0,11200,23181.0,80140.0,HomeImp,ProfExe,21.0,0.0,0.0,221.4180934,0.0,10.0,25.462641527,0.0049078010673324,800,949843909879,Phan Xuân Hùng,085689
0,21800,67305.0,99006.0,DebtCon,Other,,2.0,1.0,245.08777445,1.0,14.0,41.567662749,0.1001130035324618,688,932405754066,Nguyễn Văn Phương,113393
1,15500,26452.0,43900.0,DebtCon,Mgr,21.0,1.0,2.0,215.06666667,0.0,19.0,,0.4516028911564625,616,689673667044,Lê Hồng Linh,834559
0,23300,81144.0,106102.0,DebtCon,Mgr,7.0,0.0,0.0,288.37273939,1.0,28.0,33.271413361,0.0196598795602562,750,668232247326,Huỳnh Minh Quyên,331197
0,3000,47000.0,56400.0,HomeImp,Office,21.0,0.0,0.0,201.86666667,0.0,20.0,,0.1085794542536115,685,141648499198,Huỳnh Hồng Dũng,652491
0,14300,80299.0,123339.0,,,,,,,,,35.311170918,0.0546395721993789,712,766481952284,Trần Văn Tú,005227
0,50800,48667.0,63130.0,DebtCon,Office,12.0,0.0,1.0,97.972183224,1.0,26.0,40.02592041,0.0376721534096907,726,503452235882,Lê Văn Lan,824493
0,6400,47251.0,58157.0,HomeImp,Other,0.0,0.0,,104.79246836,,13.0,36.416886965,0.1149972903001214,683,2859018957,Lê Hồng Thảo,906830
0,10400,57816.0,82047.0,HomeImp,Other,3.0,0.0,1.0,176.65689456,0.0,12.0,30.674205288,0.0151481853223992,759,639368289735,Hoàng Quốc Thảo,701234
1,43500,,855909.0,HomeImp,Other,16.0,0.0,0.0,196.40363636,0.0,23.0,42.985408377,0.888669521043272,534,16043218122,Bùi Thị Lan,402649
0,28300,,29512.0,HomeImp,Other,24.0,0.0,0.0,78.109069731,2.0,14.0,30.513283442,0.019496915986381,750,949401543048,Đặng Xuân Bình,534549
0,27000,54834.0,85391.0,DebtCon,Other,9.0,0.0,1.0,132.57854459,2.0,30.0,39.305739117,0.0173652689773818,754,74498780436,Hoàng Hồng Cường,503460
1,14800,,,HomeImp,ProfExe,0.0,,,,,,,0.1123068925489159,683,470984647492,Hoàng Thùy Bình,817259
0,17500,46636.0,72908.0,DebtCon,Other,7.0,0.0,0.0,110.23090719,3.0,15.0,41.512292086,0.0659366386282258,705,141268836696,Phan Thùy Lan,536464
0,13200,117985.0,138969.0,DebtCon,ProfExe,16.0,,1.0,178.06475237,0.0,33.0,29.954230932,0.0094767994270168,777,512907718051,Phan Hồng Hà,570376
0,10500,42003.0,53754.0,DebtCon,Other,16.0,0.0,0.0,84.551104187,0.0,12.0,32.342959321,0.0095833033233432,776,57058356978,Lê Thùy Bình,245651
1,15000,45000.0,85000.0,HomeImp,Mgr,11.0,0.0,0.0,110.0,0.0,31.0,,0.0895707777848462,693,935099178620,Bùi Minh Hà,188686
1,20000,86019.0,94350.0,DebtCon,Other,3.7,0.0,1.0,119.7,0.0,16.0,,0.2027339950324587,658,821857190518,Nguyễn Xuân Cường,495480
0,11700,101520.0,110617.0,DebtCon,Other,18.0,0.0,2.0,198.54334807,1.0,16.0,38.721259448,0.0097189509332648,776,535969752251,Phan Thị Mai,369812
0,15900,88000.0,109500.0,DebtCon,ProfExe,7.0,0.0,0.0,138.0,2.0,21.0,,0.0049054376226737,801,651814431553,Nguyễn Thùy Hà,298866
0,19400,71515.0,100771.0,DebtCon,Other,,1.0,1.0,223.17108437,2.0,13.0,40.705043705,0.0323711633381362,731,145564022652,Phạm Thu Anh,534716
1,29400,48800.0,86000.0,DebtCon,Other,5.0,1.0,0.0,52.766532731,2.0,21.0,,0.3065571552720829,638,470833978101,Hoàng Hải Lan,054096
0,20900,45279.0,73814.0,DebtCon,Office,1.0,0.0,0.0,235.39555279,0.0,12.0,34.571844248,0.0090798363941001,778,303003478172,Vũ Đức Lan,983016
0,11000,,56851.0,HomeImp,Other,10.0,0.0,0.0,308.43564919,2.0,13.0,31.075616581,0.0041845212511085,806,67699038564,Vũ Thùy Anh,244977
0,8500,58327.0,75044.0,HomeImp,Mgr,2.0,0.0,2.0,123.36535633,0.0,22.0,28.111813831,0.0449126640555211,719,790687775569,Vũ Minh Hà,911926
0,12900,89492.0,110007.0,HomeImp,ProfExe,10.0,0.0,2.0,169.19198431,0.0,28.0,32.820037269,0.0345869644374317,729,883452341714,Phạm Quốc Quyên,557910
0,13700,88654.0,114011.0,HomeImp,Mgr,10.0,0.0,0.0,250.32958449,0.0,25.0,30.971730126,0.0032621007400346,815,846841066165,Trần Thị Quyên,466205
0,11700,47072.0,85090.0,HomeImp,Other,18.0,0.0,0.0,192.25318228,0.0,16.0,35.064864675,0.0300171567990716,734,797938939678,Vũ Quốc Hùng,310914
0,9500,47019.0,59413.0,DebtCon,Other,4.0,0.0,0.0,78.02555168,0.0,11.0,31.418132394,0.1379675805763368,675,598502781765,Trần Đức Dũng,869409
0,15400,48275.0,69427.0,DebtCon,ProfExe,17.0,0.0,0.0,202.54621956,0.0,15.0,23.160040592,0.0009947400395918,850,168437675603,Hoàng Thu Bình,846684
0,6200,45356.0,82054.0,DebtCon,,2.0,0.0,0.0,201.33448747,4.0,29.0,29.661710162,0.0066564199276377,789,83710811133,Trần Quốc Vân,780494
1,15700,53478.0,68885.0,DebtCon,Other,5.0,0.0,0.0,83.69551611,5.0,17.0,40.349929995,0.8265535898667028,553,892519530852,Hoàng Thị Lan,117978
1,23900,,105700.0,DebtCon,Other,0.8,,,,,,,0.0934978916095057,691,621657444792,Huỳnh Quốc Anh,235932
0,18000,100822.0,118817.0,DebtCon,ProfExe,0.0,0.0,0.0,126.42643974,0.0,30.0,37.877411067,0.0427079531538891,721,856701579164,Phan Đức Vân,769284
0,17300,44031.0,79187.0,DebtCon,Other,0.0,,1.0,299.70523733,1.0,10.0,35.986669908,0.0338843898269043,730,337469622746,Huỳnh Văn Anh,895467
0,6800,139578.0,154602.0,HomeImp,ProfExe,12.0,0.0,0.0,201.96083432,0.0,18.0,22.325828788,0.0036230324686583,811,646752224412,Lê Văn Tú,289517
1,50000,69400.0,163000.0,HomeImp,Other,1.3,0.0,1.0,103.13333333,,13.0,,0.6293842011670913,590,868264093576,Đặng Quốc Cường,672377
0,13700,81378.0,108628.0,HomeImp,ProfExe,12.0,0.0,2.0,181.72253428,0.0,27.0,32.652022631,0.070370402316299,702,958717293866,Vũ Quốc Hà,103474
0,26900,215692.0,286555.0,HomeImp,ProfExe,8.0,,5.0,468.1781224,,55.0,30.55300542,0.0759740259740259,699,462639774182,Huỳnh Minh Linh,012508
0,16500,36206.0,53040.0,HomeImp,Other,9.0,0.0,0.0,118.30137184,0.0,9.0,17.747783551,0.0053800396210061,797,727571634678,Trần Hải Dũng,765540
0,46700,,81114.0,HomeImp,Office,10.0,0.0,0.0,295.73439152,0.0,12.0,33.415153004,0.0091058056107466,778,530203975573,Lê Thùy Phương,496898
0,27900,50988.0,81533.0,DebtCon,Office,1.0,0.0,0.0,167.61445006,2.0,18.0,40.620884753,0.0217349072963733,746,93903448665,Phan Văn Bình,787840
0,24700,111107.0,163926.0,DebtCon,Mgr,15.0,0.0,1.0,170.62943141,1.0,26.0,32.934291806,0.0547659763622978,712,217087378422,Đặng Thị Hùng,656697
0,17900,97335.0,167384.0,,Other,,0.0,,250.48710842,,24.0,39.15632328,0.00509518994503,799,725784822276,Phan Quốc Bình,568944
0,13000,49268.0,72430.0,DebtCon,ProfExe,19.0,0.0,0.0,192.36447464,0.0,15.0,23.617104865,0.0011256296198322,850,268404442561,Phạm Hồng Quyên,043238
1,11300,56602.0,71500.0,DebtCon,Office,11.0,2.0,1.0,52.8,12.0,20.0,,0.7085714285714285,577,722992285464,Phạm Đức Thảo,366683
0,14700,27235.0,39102.0,HomeImp,Other,8.0,0.0,0.0,71.420815089,2.0,11.0,29.151698162,0.005321779449258,798,228589485609,Lê Xuân Anh,439450
0,7900,40827.0,55757.0,DebtCon,Other,14.0,0.0,0.0,87.603462439,0.0,11.0,31.850563903,0.0310916387253428,733,526353912711,Đặng Hồng Sơn,957394
0,19500,98718.0,122659.0,HomeImp,Mgr,0.0,0.0,1.0,324.25708383,0.0,20.0,42.546020912,0.0062074856401668,792,641045192563,Nguyễn Hồng Anh,453480
0,6400,76577.0,83200.0,DebtCon,,5.0,,,,,,22.055034214,0.0354408897218371,728,212054407025,Nguyễn Xuân Mai,015918
0,6900,50387.0,68443.0,DebtCon,Mgr,7.0,,3.0,105.82732904,2.0,10.0,40.717668846,0.0800264610353313,697,4972763494,Lê Hải Linh,534889
0,20800,56364.0,115760.0,DebtCon,ProfExe,16.0,0.0,0.0,261.81405582,0.0,19.0,24.797958173,0.0010217125506974,850,591137673012,Vũ Văn Lan,804253
0,28300,126942.0,166797.0,DebtCon,Mgr,0.0,0.0,0.0,244.72228465,1.0,23.0,33.394853996,0.0102600810140053,774,986769720892,Phạm Quốc Mai,236670
0,19500,94543.0,127718.0,DebtCon,ProfExe,11.0,,,132.40785557,,24.0,30.85706709,0.0035021200230598,813,738861419362,Vũ Đức Hùng,951937
0,10800,98568.0,121994.0,,Office,15.0,0.0,0.0,270.26516526,0.0,16.0,33.658292221,0.0116870717007972,769,554574987025,Phan Quốc Anh,544571
0,27400,41370.0,70528.0,DebtCon,Office,18.0,0.0,0.0,180.20434499,1.0,21.0,33.495088701,0.00311378320833,817,70248436789,Hoàng Hải Hà,109545
0,14000,50890.0,68722.0,DebtCon,Other,8.0,0.0,1.0,135.76848539,2.0,49.0,29.448045527,0.0319579183782154,732,544972142649,Trần Thu Phương,398367
0,14700,90662.0,111778.0,DebtCon,ProfExe,1.0,1.0,1.0,148.42324633,0.0,33.0,31.770101546,0.0374873253771627,726,652749679258,Đặng Đức Anh,556386
0,13200,,69139.0,,,0.0,1.0,0.0,,0.0,1.0,1.5659310471,0.0771428571428571,698,74595495501,Hoàng Hồng Tú,781939
0,22500,52000.0,87250.0,DebtCon,Other,7.0,0.0,0.0,232.33333333,1.0,20.0,,0.0201941341855302,749,968982129483,Phan Thị Phương,440636
1,15500,38900.0,60500.0,DebtCon,Other,8.0,7.0,4.0,95.9,2.0,53.0,,0.6728571428571428,583,111502548595,Phan Hồng Hà,308974
0,24400,91316.0,147837.0,DebtCon,ProfExe,23.0,0.0,0.0,170.05674853,0.0,24.0,42.668454647,0.018160607078292,753,456215838191,Phạm Hồng Tú,092486
0,27900,135511.0,184219.0,DebtCon,ProfExe,1.0,1.0,0.0,241.05228345,2.0,19.0,38.606492713,0.0033305740439572,815,620726896791,Phạm Minh Hùng,882417
1,10000,,65088.0,HomeImp,Mgr,3.5,4.0,5.0,205.06666667,2.0,39.0,,0.7285714285714285,573,993890164522,Lê Minh Phương,987388
0,12100,97185.0,113004.0,DebtCon,Other,13.0,0.0,0.0,202.6225313,2.0,15.0,37.716646112,0.0057379279377938,795,704261449400,Bùi Quốc Phương,996440
0,19500,92663.0,152627.0,HomeImp,ProfExe,3.0,0.0,0.0,106.7126279,0.0,16.0,35.367656803,0.0305780144836163,734,994887633877,Bùi Thu Vân,702448
1,8400,31800.0,72000.0,DebtCon,Self,,0.0,2.0,187.26666667,1.0,21.0,,0.4725294209471228,613,254978018663,Bùi Văn Vân,788218
0,27300,,37531.0,HomeImp,Other,22.0,0.0,0.0,82.660269477,2.0,14.0,29.609847557,0.0122583955782177,767,499304535755,Vũ Thùy Linh,875787
0,25100,66938.0,92544.0,DebtCon,ProfExe,8.0,1.0,1.0,135.66507023,4.0,26.0,34.565876305,0.0257142857142857,740,609383177219,Bùi Quốc Hùng,770850
0,11900,41009.0,68211.0,DebtCon,Office,23.0,0.0,0.0,234.92961744,0.0,28.0,28.391039297,0.0003059504286148,850,294340737873,Hoàng Đức Thảo,457682
0,6500,58689.0,72557.0,DebtCon,Other,0.0,0.0,1.0,94.00805286,2.0,18.0,34.898413066,0.1207951005295233,680,968381013655,Phan Quốc Hà,750510
0,15800,102552.0,138171.0,HomeImp,ProfExe,13.0,0.0,0.0,116.76318442,4.0,21.0,35.113150487,0.0306518009563433,733,8402526945,Đặng Thu Anh,021137
0,18600,98200.0,123662.0,DebtCon,Office,0.0,,3.0,241.64223157,0.0,29.0,41.05065735,0.0315336134453781,732,627059741898,Bùi Xuân Anh,110862
1,8800,33395.0,51057.0,DebtCon,Office,2.0,0.0,0.0,80.822479691,1.0,20.0,16.883031014,0.7382285121062383,572,740566007433,Nguyễn Quốc Lan,001101
0,15800,9407.0,60165.0,DebtCon,Sales,1.0,0.0,0.0,310.65842115,0.0,5.0,40.051306199,0.0113295958685492,770,396673624100,Bùi Đức Vân,308449
0,12900,105638.0,112608.0,DebtCon,Other,17.0,0.0,2.0,208.30688217,2.0,16.0,39.677905811,0.0274266956745398,738,214141519115,Huỳnh Minh Vân,158696
0,18100,89454.0,119019.0,DebtCon,Other,13.0,0.0,0.0,127.24619628,1.0,8.0,37.525272691,0.054123984335989,712,518943065660,Đặng Minh Dũng,328701
0,16900,47129.0,62342.0,DebtCon,Other,15.0,0.0,0.0,290.14892122,0.0,21.0,30.318596795,0.0019365049565643,834,807615997843,Đặng Đức Mai,165949
0,22400,89985.0,121601.0,HomeImp,Mgr,11.0,0.0,0.0,111.98242007,2.0,24.0,30.991174103,0.0013147374906897,848,244311016429,Nguyễn Quốc Sơn,091384
1,42000,9999.0,50681.0,HomeImp,ProfExe,3.0,0.0,0.0,326.06798565,5.0,15.0,12.386741311,0.8800278745644599,537,751137921460,Lê Quốc Thảo,801873
1,5500,24700.0,35675.0,DebtCon,Other,1.0,0.0,3.0,153.93333333,3.0,27.0,,0.6642857142857143,584,352232803852,Hoàng Hải Mai,482343
0,21700,8606.0,75530.0,DebtCon,Office,,0.0,0.0,257.12072182,0.0,21.0,38.739218905,0.0070370653253686,787,140599672139,Phan Thu Linh,388462
1,5000,100000.0,129693.5,HomeImp,Mgr,13.0,,,,,,,0.3679965122653864,628,446862157371,Đặng Hồng Vân,471944
0,12500,77100.0,90550.0,HomeImp,Office,,0.0,0.0,173.46666667,1.0,26.0,,0.0212209010164964,747,782203640415,Lê Thu Hà,676879
0,16700,102687.0,137417.0,DebtCon,ProfExe,7.0,0.0,0.0,97.763511856,0.0,14.0,31.10800492,0.0043216873327584,805,304467973850,Huỳnh Minh Mai,282017
0,14400,78777.0,103344.0,HomeImp,ProfExe,5.0,0.0,0.0,104.40459654,1.0,27.0,24.35085757,0.0069629970258452,788,623644934720,Phan Thùy Hùng,088256
0,35000,197906.0,265000.0,DebtCon,ProfExe,4.0,0.0,0.0,246.56666667,0.0,32.0,,0.0161665054005449,757,405657053734,Huỳnh Xuân Vân,413885
0,9000,64917.0,102270.0,DebtCon,Other,10.0,0.0,0.0,213.03333333,0.0,21.0,,0.010036302935572,775,202318754839,Nguyễn Minh Tú,739323
0,12700,103034.0,124116.0,DebtCon,,2.0,0.0,0.0,137.43869242,0.0,25.0,31.603100931,0.0135276349166219,764,777276285529,Bùi Thu Lan,373832
0,27300,72314.0,118839.0,DebtCon,Other,5.0,0.0,0.0,99.693832459,1.0,31.0,42.343420263,0.0176513846008944,754,312853015066,Bùi Quốc Dũng,232836
1,15000,125000.0,177100.0,HomeImp,ProfExe,10.0,3.0,1.0,221.16666667,0.0,14.0,,0.5214285714285715,606,719558824998,Hoàng Đức Dũng,224209
0,15000,65584.0,92582.0,DebtCon,Other,10.0,0.0,0.0,82.948973217,2.0,10.0,34.317240799,0.0161132401088386,757,421313350607,Trần Hải Vân,163517
0,13600,41000.0,73440.0,DebtCon,Mgr,4.0,0.0,0.0,125.76666667,1.0,9.0,,0.0380974539502556,725,927589059991,Huỳnh Xuân Sơn,182900
0,20300,37056.0,55027.0,DebtCon,Other,,0.0,0.0,223.55369158,0.0,13.0,40.326049305,0.0160654241935744,757,559486601879,Đặng Văn Hà,328085
0,15200,49428.0,62696.0,DebtCon,Mgr,27.0,0.0,0.0,265.39531284,1.0,16.0,38.500796453,0.0102116734613811,774,747387338567,Lê Hồng Hùng,673952
0,3600,61327.0,76484.0,HomeImp,Mgr,9.0,,2.0,202.51077515,0.0,25.0,41.516389699,0.0896275820269628,693,502298196289,Bùi Đức Phương,726196
0,26700,73468.0,108774.0,DebtCon,ProfExe,11.0,0.0,0.0,290.08059139,1.0,32.0,39.042204499,0.0122690985857673,767,855716695063,Trần Hải Mai,186209
0,38600,145590.0,209950.0,HomeImp,ProfExe,4.0,0.0,0.0,149.88112894,0.0,31.0,35.582788826,0.0046607207875325,802,545005402335,Lê Xuân Vân,325366
0,23900,16082.0,31196.0,DebtCon,Other,17.0,2.0,0.0,123.36864612,1.0,19.0,26.71625685,0.0148209842311883,760,358217090129,Lê Văn Dũng,965353
0,6200,46601.0,59486.0,HomeImp,Other,5.0,0.0,0.0,84.63211066,0.0,18.0,25.35001036,0.0133104077041053,764,34325551121,Đặng Thị Tú,674382
0,22700,35261.0,54701.0,HomeImp,Self,3.0,0.0,,134.10826197,,11.0,24.52482499,0.0058723601431106,794,192356925753,Vũ Thị Bình,466410
1,23300,36000.0,,DebtCon,Other,19.0,4.0,0.0,113.56666667,2.0,20.0,,0.2929142857142857,641,578468422015,Huỳnh Thu Dũng,690294
1,8000,4500.0,,DebtCon,Other,1.0,3.0,2.0,102.43333333,6.0,15.0,,0.7460317460317459,570,65059669099,Vũ Đức Quyên,151316
0,11200,153103.0,181849.0,HomeImp,Office,6.0,0.0,0.0,186.249507,0.0,55.0,33.995565356,0.0067768787029673,789,455594814487,Lê Xuân Thảo,672342
0,12200,199232.0,229929.0,HomeImp,ProfExe,11.0,0.0,0.0,223.43811683,0.0,21.0,31.370272297,0.0083225745352108,781,265227774401,Bùi Hải Cường,045115
0,38200,92227.0,143087.0,DebtCon,Other,13.0,0.0,0.0,61.178335051,1.0,36.0,40.329542416,0.0396713616600042,724,568524171224,Vũ Thu Cường,301158
0,12900,34655.0,57787.0,,Other,31.0,0.0,0.0,244.99538458,0.0,18.0,21.415504297,0.005366671165288,797,625679666031,Bùi Thị Dũng,395704
0,21200,55203.0,90639.0,DebtCon,Other,17.0,0.0,0.0,196.93374862,1.0,21.0,32.913874116,0.0122739520010035,767,451571817419,Nguyễn Minh Bình,145021
1,26100,73525.0,,DebtCon,Office,3.0,1.0,,106.65229841,0.0,6.0,22.508172514,0.6472149333400847,587,103756738946,Phan Thu Tú,520522
1,8000,33689.3,48000.0,DebtCon,Other,3.0,0.0,0.0,103.73333333,0.0,13.0,,0.4591344094239408,615,468159763175,Đặng Văn Vân,257829
1,27500,97601.0,136546.0,DebtCon,Other,9.0,0.0,0.0,80.497147072,5.0,39.0,,0.4548383254780746,615,281450876793,Vũ Hồng Hà,345423
0,7700,,67350.0,,,,,,,,,,0.0434923011228997,720,46256026569,Phan Minh Anh,056832
0,28600,26189.0,50409.0,DebtCon,Other,36.0,0.0,0.0,287.49617332,0.0,23.0,38.644394598,0.0020065447587734,833,80021756298,Huỳnh Hải Lan,090699
1,19000,93050.0,118000.0,DebtCon,Office,1.0,0.0,0.0,40.566666667,0.0,10.0,,0.4335145753471334,619,458890926176,Phan Thùy Hà,975798
0,6200,60354.0,87596.0,HomeImp,ProfExe,5.0,0.0,0.0,210.17306467,2.0,23.0,34.054811237,0.0144646153615333,761,565223780893,Phan Hồng Vân,069583
1,15000,98000.0,132790.0,DebtCon,Other,1.5,0.0,3.0,107.66666667,1.0,21.0,,0.5733786848072562,598,948548651959,Đặng Xuân Cường,012887
0,11600,82326.0,94599.0,DebtCon,Other,0.0,4.0,0.0,,0.0,3.0,29.893621477,0.0250393700787401,741,919099080506,Vũ Hải Hà,908355
0,9800,55330.0,78154.0,HomeImp,Mgr,2.0,0.0,1.0,122.70553687,0.0,23.0,28.896101856,0.0282090135351361,737,705749330987,Phạm Minh Lan,805654
0,2500,71408.0,78600.0,HomeImp,ProfExe,8.0,0.0,0.0,255.73333333,0.0,12.0,,0.2062893552822141,658,257824781978,Vũ Thị Hùng,012675
0,21500,141688.0,184241.0,HomeImp,Mgr,8.0,0.0,0.0,311.42612789,0.0,16.0,44.590155228,0.0012315971880226,850,996621399802,Phan Thu Quyên,634049
1,11000,49000.0,66922.0,DebtCon,Other,11.0,0.0,2.0,91.0,3.0,32.0,,0.4316951222798972,619,837349164322,Trần Hồng Tú,002516
1,16500,50000.0,,DebtCon,Mgr,1.0,0.0,0.0,120.73333333,3.0,11.0,,0.1551626545173658,670,929140472222,Vũ Văn Lan,680808
0,21200,84117.0,118884.0,DebtCon,Other,9.0,0.0,0.0,302.20690049,2.0,16.0,36.190524264,0.0069939858186229,788,154277046525,Lê Xuân Hà,224140
